qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_badges,tbl_closereasontypes,tbl_comments,tbl_linktypes,tbl_posthistory,tbl_posthistorytypes,tbl_postlinks,tbl_posts,tbl_posttypes,tbl_tags,tbl_users,tbl_votes,tbl_votetypes,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
10207,753,37,81,3,1,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10209,982,41,141,3,3,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1021,1476,72,195,5,4,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
10210,312,18,48,1,2,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10212,627,30,89,3,2,0,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10213,1186,41,170,3,5,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10214,1583,66,219,3,5,1,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10215,690,32,116,1,4,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,5,False,False,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10216,997,40,128,3,1,1,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10217,860,39,119,2,3,0,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10218,1103,57,138,5,3,2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10220,489,26,57,2,1,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10221,1002,42,154,2,2,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10223,470,26,75,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10226,1358,53,181,3,2,0,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10227,763,41,97,3,3,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10230,250,16,39,1,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10231,1080,50,153,3,3,0,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10232,526,22,72,1,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10233,1199,54,131,3,2,1,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10235,125,7,25,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10238,1024,51,137,3,4,1,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10239,1045,55,122,4,2,0,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10241,893,46,93,3,1,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10246,1206,57,170,3,5,0,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10247,354,18,51,3,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10252,443,27,64,2,3,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10253,329,19,53,1,2,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
