qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_customer,tbl_lineitem,tbl_nation,tbl_orders,tbl_part,tbl_partsupp,tbl_region,tbl_supplier,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
10116,233,16,26,1,1,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10117,386,20,50,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10118,359,19,50,1,1,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10119,491,24,74,1,5,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10120,376,21,56,1,4,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10121,562,28,86,1,5,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10122,422,20,57,1,3,0,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10123,544,30,82,1,4,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10124,377,21,58,1,4,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10125,530,26,82,1,5,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10126,268,16,34,1,0,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10127,391,20,58,1,3,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10128,548,27,78,1,5,0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10129,343,19,43,1,2,0,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1013,1510,46,188,4,4,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,4,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10130,491,23,69,1,4,0,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10131,488,25,67,1,3,0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10132,408,21,60,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10133,360,20,50,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10134,490,26,72,1,5,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10135,508,26,78,1,4,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10136,470,22,50,1,0,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10137,249,15,31,1,0,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10138,423,22,58,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10139,434,23,62,1,3,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1014,1563,62,189,5,5,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,6,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10140,476,26,73,1,5,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10141,366,21,56,1,3,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10142,387,20,50,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10143,479,24,73,1,4,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
